chunk_id,document_id,text,source_file,title,document_type,chapter,section,article,clause,effective_date,status,so_ky_hieu,co_quan_ban_hanh,ngay_ban_hanh,linh_vuc,nganh,nguoi_ky,chuc_danh,allowed_roles
166170_chunk_259,166170,"Điều 168. Chấm dứt kiểm soát đặc biệt
Ngân hàng Nhà nước xem xét, quyết định chấm dứt kiểm soát đặc biệt đối với tổ chức tín dụng được kiểm soát đặc biệt thuộc một trong các trường hợp sau đây:
1. Tổ chức tín dụng được kiểm soát đặc biệt khắc phục được tình trạng dẫn đến tổ chức tín dụng đó được đặt vào kiểm soát đặc biệt và tuân thủ các tỷ lệ bảo đảm an toàn quy định tại Điều 138 của Luật này;
2. Tổ chức tín dụng được kiểm soát đặc biệt hoàn thành phương án phục hồi, phương án sáp nhập, hợp nhất, chuyển nhượng toàn bộ cổ phần, phần vốn góp, phương án chuyển giao bắt buộc đã được phê duyệt theo quy định tại các mục 2, 3 và 4 Chương này;
3. Tổ chức tín dụng được kiểm soát đặc biệt giải thể hoặc sáp nhập, hợp nhất theo quy định tại Mục 5 Chương này, Chương XIII của Luật này và quy định khác của pháp luật có liên quan;
4. Thẩm phán chỉ định Quản tài viên hoặc doanh nghiệp quản lý, thanh lý tài sản để tiến hành thủ tục phá sản tổ chức tín dụng được kiểm soát đặc biệt.",content.csv,Luật Các tổ chức tín dụng số 32/2024/QH15,Luật,Chương X KIỂM SOÁT ĐẶC BIỆT TỔ CHỨC TÍN DỤNG,Mục 1 QUY ĐỊNH CHUNG,Điều 168,,01/07/2024,Hết hiệu lực một phần,32/2024/QH15,Quốc hội,18/01/2024,Tín dụng,Ngân hàng,Vương Đình Huệ,Chủ tịch Quốc hội,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
166170_chunk_260,166170,Mục 2 PHƯƠNG ÁN PHỤC HỒI TỔ CHỨC TÍN DỤNG ĐƯỢC KIỂM SOÁT ĐẶC BIỆT,content.csv,Luật Các tổ chức tín dụng số 32/2024/QH15,Luật,Chương X KIỂM SOÁT ĐẶC BIỆT TỔ CHỨC TÍN DỤNG,Mục 2 PHƯƠNG ÁN PHỤC HỒI TỔ CHỨC TÍN DỤNG ĐƯỢC KIỂM SOÁT ĐẶC BIỆT,,,01/07/2024,Hết hiệu lực một phần,32/2024/QH15,Quốc hội,18/01/2024,Tín dụng,Ngân hàng,Vương Đình Huệ,Chủ tịch Quốc hội,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
166170_chunk_261,166170,"Điều 169. Xây dựng và phê duyệt phương án phục hồi
1. Trong thời hạn 60 ngày kể từ ngày nhận được văn bản yêu cầu của Ban kiểm soát đặc biệt quy định tại khoản 7 Điều 167 của Luật này, tổ chức tín dụng được kiểm soát đặc biệt hoàn thành việc xây dựng phương án phục hồi gửi Ban kiểm soát đặc biệt.
2. Trong thời hạn 30 ngày kể từ ngày nhận được phương án phục hồi của tổ chức tín dụng được kiểm soát đặc biệt, Ban kiểm soát đặc biệt đánh giá, báo cáo Ngân hàng Nhà nước về tính khả thi của phương án phục hồi. Đối với phương án phục hồi quỹ tín dụng nhân dân, Ban kiểm soát đặc biệt phối hợp với tổ chức bảo hiểm tiền gửi, ngân hàng hợp tác xã đánh giá tính khả thi của phương án phục hồi.
3. Ngân hàng Nhà nước xem xét, phê duyệt phương án phục hồi trong thời hạn 60 ngày kể từ ngày nhận được báo cáo của Ban kiểm soát đặc biệt quy định tại khoản 2 Điều này hoặc trong thời hạn 60 ngày kể từ ngày
4. Trường hợp phương án phục hồi đề xuất biện pháp cho vay đặc biệt của Ngân hàng Nhà nước với lãi suất 0%/năm, không có tài sản bảo đảm, Ngân hàng Nhà nước trình
5. Thời hạn quy định tại các khoản 1, 2 và 3 Điều này có thể được Ngân hàng Nhà nước gia hạn nhưng không quá hai lần thời hạn đó.",content.csv,Luật Các tổ chức tín dụng số 32/2024/QH15,Luật,Chương X KIỂM SOÁT ĐẶC BIỆT TỔ CHỨC TÍN DỤNG,Mục 2 PHƯƠNG ÁN PHỤC HỒI TỔ CHỨC TÍN DỤNG ĐƯỢC KIỂM SOÁT ĐẶC BIỆT,Điều 169,,01/07/2024,Hết hiệu lực một phần,32/2024/QH15,Quốc hội,18/01/2024,Tín dụng,Ngân hàng,Vương Đình Huệ,Chủ tịch Quốc hội,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
166170_chunk_262,166170,"Điều 170. Nội dung phương án phục hồi
1. Phương án phục hồi bao gồm các nội dung chủ yếu sau đây:
a) Phương án tăng vốn điều lệ và thời hạn thực hiện phương án tăng vốn điều lệ trong các trường hợp sau đây: giá trị thực của vốn điều lệ thấp hơn vốn pháp định; tỷ lệ an toàn vốn dưới mức quy định của Thống đốc Ngân hàng Nhà nước; theo yêu cầu bằng văn bản của Ngân hàng Nhà nước để bảo đảm an toàn trong hoạt động của tổ chức tín dụng;
b) Phương án hoạt động kinh doanh trong giai đoạn phục hồi;
c) Phương án cơ cấu tổ chức, quản trị, điều hành;
d) Phương án xử lý tồn tại, yếu kém về tài chính, nợ xấu, tài sản bảo đảm và các biện pháp khắc phục các vi phạm pháp luật;
đ) Phương án chi trả theo lộ trình đối với tiền gửi của khách hàng là pháp nhân, tiền gửi, tiền vay của tổ chức tín dụng khác; phương án xử lý khoản vay đặc biệt đã vay, bao gồm cả khoản vay đặc biệt quy định tại khoản 3 Điều 162 của Luật này;
e) Biện pháp hỗ trợ quy định tại Điều 171 của Luật này cần áp dụng;
g) Lộ trình, thời hạn thực hiện phương án phục hồi.
2. Trường hợp có tổ chức tín dụng hỗ trợ, ngoài các nội dung quy định tại khoản 1 Điều này, tổ chức tín dụng được kiểm soát đặc biệt phối hợp với tổ chức tín dụng hỗ trợ bổ sung vào phương án phục hồi các nội dung sau đây:
a) Thông tin về tổ chức tín dụng hỗ trợ thực hiện phương án phục hồi;
b) Phương án hỗ trợ của tổ chức tín dụng hỗ trợ đối với tổ chức tín dụng được kiểm soát đặc biệt; phương án hỗ trợ đối với tổ chức tín dụng hỗ trợ;
c) Phương án trả thù lao, lương, thưởng và các chế độ khác cho người được biệt phái tham gia hỗ trợ quản trị, điều hành, kiểm soát tổ chức tín dụng được kiểm soát đặc biệt;
d) Phương án trả lương cho người lao động của tổ chức tín dụng được kiểm soát đặc biệt trong thời gian kiểm soát đặc biệt.",content.csv,Luật Các tổ chức tín dụng số 32/2024/QH15,Luật,Chương X KIỂM SOÁT ĐẶC BIỆT TỔ CHỨC TÍN DỤNG,Mục 2 PHƯƠNG ÁN PHỤC HỒI TỔ CHỨC TÍN DỤNG ĐƯỢC KIỂM SOÁT ĐẶC BIỆT,Điều 170,,01/07/2024,Hết hiệu lực một phần,32/2024/QH15,Quốc hội,18/01/2024,Tín dụng,Ngân hàng,Vương Đình Huệ,Chủ tịch Quốc hội,"[""Admin"", ""HR"", ""Legal_Officer""]"
166170_chunk_263,166170,"Điều 171. Biện pháp hỗ trợ thực hiện phương án phục hồi
1. Tổ chức tín dụng được kiểm soát đặc biệt là ngân hàng thương mại, ngân hàng hợp tác xã, công ty tài chính được áp dụng một hoặc một số biện pháp hỗ trợ sau đây:
a) Vay đặc biệt từ Ngân hàng Nhà nước, tổ chức bảo hiểm tiền gửi, tổ chức tín dụng khác theo quy định tại điểm b khoản 1, khoản 2 Điều 192 của Luật này;
b) Miễn tiền lãi vay tái cấp vốn, vay đặc biệt từ Ngân hàng Nhà nước;
c) Nhận tiền gửi hoặc vay của tổ chức tín dụng hỗ trợ với lãi suất ưu đãi;
d) Mua nợ, trái phiếu doanh nghiệp do tổ chức tín dụng hỗ trợ nắm giữ đang được phân loại nhóm nợ đủ tiêu chuẩn; bán lại nợ, trái phiếu doanh nghiệp đó cho tổ chức tín dụng hỗ trợ;
đ) Được thỏa thuận, lựa chọn một hoặc một số tổ chức tín dụng hỗ trợ tham gia phương án phục hồi;
e) Được tổ chức tín dụng hỗ trợ cử nhân sự tham gia quản trị, điều hành; hỗ trợ về công nghệ thông tin;
g) Trường hợp tổ chức tín dụng có lãi phải thu phải thoái, tổ chức tín dụng được phân bổ lãi phải thu phải thoái theo năng lực tài chính trên nguyên tắc tổng mức phân bổ lãi phải thu phải thoái và số tiền phải trích lập dự phòng bằng chênh lệnh thu chi từ kết quả kinh doanh hằng năm của tổ chức tín dụng. Thời gian phân bổ lãi phải thu phải thoái tối đa 10 năm kể từ khi được Ngân hàng Nhà nước chấp thuận và chỉ áp dụng cho khoản phải thu phát sinh đến thời điểm tổ chức tín dụng được đặt vào kiểm soát đặc biệt;
h) Khi thực hiện giải pháp tăng vốn điều lệ theo phương án phục hồi, cổ đông, thành viên góp vốn được sở hữu cổ phần, phần vốn góp vượt giới hạn tỷ lệ sở hữu cổ phần, phần vốn góp quy định tại Điều 63 và Điều 77 của Luật này. Cổ đông, thành viên góp vốn phải có lộ trình giảm tỷ lệ sở hữu cổ phần, phần vốn góp để tuân thủ giới hạn;
i) Biện pháp khác theo thẩm quyền của Ngân hàng Nhà nước.
2. Tổ chức tín dụng được kiểm soát đặc biệt là quỹ tín dụng nhân dân, tổ chức tài chính vi mô được áp dụng một hoặc một số biện pháp hỗ trợ sau đây:
a) Biện pháp quy định tại các điểm b, c, d, đ, e, g và i khoản 1 Điều này;
b) Tổ chức tài chính vi mô được vay đặc biệt của Ngân hàng Nhà nước, tổ chức bảo hiểm tiền gửi, tổ chức tín dụng khác theo quy định tại điểm b khoản 1, khoản 2 Điều 192 của Luật này;
c) Quỹ tín dụng nhân dân được vay đặc biệt của ngân hàng hợp tác xã từ quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân với lãi suất đến mức 0%/năm.",content.csv,Luật Các tổ chức tín dụng số 32/2024/QH15,Luật,Chương X KIỂM SOÁT ĐẶC BIỆT TỔ CHỨC TÍN DỤNG,Mục 2 PHƯƠNG ÁN PHỤC HỒI TỔ CHỨC TÍN DỤNG ĐƯỢC KIỂM SOÁT ĐẶC BIỆT,Điều 171,,01/07/2024,Hết hiệu lực một phần,32/2024/QH15,Quốc hội,18/01/2024,Tín dụng,Ngân hàng,Vương Đình Huệ,Chủ tịch Quốc hội,"[""Admin"", ""HR"", ""Legal_Officer""]"
166170_chunk_264,166170,"Điều 172. Tổ chức thực hiện phương án phục hồi
1. Tổ chức tín dụng được kiểm soát đặc biệt có trách nhiệm triển khai thực hiện phương án phục hồi đã được phê duyệt.
2. Ban kiểm soát đặc biệt kiểm tra, giám sát tổ chức tín dụng được kiểm soát đặc biệt triển khai thực hiện phương án phục hồi đã được phê duyệt.
3. Ngân hàng Nhà nước quyết định việc sửa đổi, bổ sung phương án phục hồi, bao gồm cả việc gia hạn thời hạn thực hiện phương án phục hồi theo đề nghị của Ban kiểm soát đặc biệt.
4. Trường hợp sửa đổi, bổ sung biện pháp cho vay đặc biệt với lãi suất 0%/năm, không có tài sản bảo đảm trong phương án phục hồi, Ngân hàng Nhà nước trình
5. Trường hợp phương án phục hồi của tổ chức tín dụng được kiểm soát đặc biệt không được phê duyệt theo quy định tại khoản 3 Điều 169 của Luật này hoặc không có khả năng phục hồi theo phương án phục hồi đã được phê duyệt hoặc hết thời hạn thực hiện phương án phục hồi mà tổ chức tín dụng được kiểm soát đặc biệt không khắc phục được tình trạng dẫn đến tổ chức tín dụng đó được đặt vào kiểm soát đặc biệt thì Ban kiểm soát đặc biệt yêu cầu tổ chức tín dụng đề xuất, xây dựng phương án chuyển giao bắt buộc ngân hàng thương mại hoặc phương án giải thể hoặc phương án phá sản theo quy định của Luật này.",content.csv,Luật Các tổ chức tín dụng số 32/2024/QH15,Luật,Chương X KIỂM SOÁT ĐẶC BIỆT TỔ CHỨC TÍN DỤNG,Mục 2 PHƯƠNG ÁN PHỤC HỒI TỔ CHỨC TÍN DỤNG ĐƯỢC KIỂM SOÁT ĐẶC BIỆT,Điều 172,,01/07/2024,Hết hiệu lực một phần,32/2024/QH15,Quốc hội,18/01/2024,Tín dụng,Ngân hàng,Vương Đình Huệ,Chủ tịch Quốc hội,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
166170_chunk_265,166170,"Điều 173. Điều kiện đối với tổ chức tín dụng hỗ trợ
Tổ chức tín dụng hỗ trợ phải đáp ứng đầy đủ các điều kiện sau đây:
1. Hoạt động kinh doanh có lãi trong ít nhất 02 năm liền kề trước thời điểm tham gia hỗ trợ theo báo cáo tài chính đã được kiểm toán độc lập;
2. Đáp ứng các tỷ lệ bảo đảm an toàn theo quy định tại Điều 138 của Luật này;
3. Hội đồng thành viên, Hội đồng quản trị, Ban kiểm soát có số lượng thành viên và cơ cấu theo quy định của pháp luật;
4. Hệ thống kiểm soát nội bộ và kiểm toán nội bộ đáp ứng quy định tại Điều 57 và Điều 58 của Luật này.",content.csv,Luật Các tổ chức tín dụng số 32/2024/QH15,Luật,Chương X KIỂM SOÁT ĐẶC BIỆT TỔ CHỨC TÍN DỤNG,Mục 2 PHƯƠNG ÁN PHỤC HỒI TỔ CHỨC TÍN DỤNG ĐƯỢC KIỂM SOÁT ĐẶC BIỆT,Điều 173,,01/07/2024,Hết hiệu lực một phần,32/2024/QH15,Quốc hội,18/01/2024,Tín dụng,Ngân hàng,Vương Đình Huệ,Chủ tịch Quốc hội,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
166170_chunk_266,166170,"Điều 174. Quyền, nghĩa vụ của tổ chức tín dụng hỗ trợ
1. Phối hợp với tổ chức tín dụng được kiểm soát đặc biệt xây dựng phương án phục hồi theo quy định tại khoản 1 Điều 169 của Luật này.
2. Lựa chọn, giới thiệu và điều động nhân sự đủ năng lực, kinh nghiệm, điều kiện tham gia quản trị, điều hành, kiểm soát tổ chức tín dụng được kiểm soát đặc biệt theo yêu cầu bằng văn bản của Ngân hàng Nhà nước.
3. Tổ chức triển khai, quản lý, giám sát tổ chức, hoạt động của tổ chức tín dụng được kiểm soát đặc biệt theo phương án phục hồi đã được phê duyệt; đề xuất với Ban kiểm soát đặc biệt việc sửa đổi, bổ sung phương án phục hồi đã được phê duyệt.
4. Cho vay, gửi tiền với lãi suất ưu đãi tại tổ chức tín dụng được kiểm soát đặc biệt theo phương án phục hồi đã được phê duyệt.
5. Bán nợ, trái phiếu doanh nghiệp đang được phân loại nhóm nợ đủ tiêu chuẩn cho tổ chức tín dụng được kiểm soát đặc biệt theo yêu cầu bằng văn bản của Ngân hàng Nhà nước.
6. Mua lại nợ, trái phiếu doanh nghiệp đã bán quy định tại khoản 5 Điều này theo yêu cầu bằng văn bản của Ngân hàng Nhà nước.
7. Vay tái cấp vốn với lãi suất bằng lãi suất tổ chức tín dụng hỗ trợ cho vay, gửi tiền tại tổ chức tín dụng được kiểm soát đặc biệt; số tiền, thời hạn vay tái cấp vốn không được vượt quá số tiền, thời hạn tổ chức tín dụng hỗ trợ cho vay, gửi tiền tại tổ chức tín dụng được kiểm soát đặc biệt; được giảm 50% tỷ lệ dự trữ bắt buộc.
8. Không bị hạn chế về tỷ lệ mua, nắm giữ, đầu tư trái phiếu Chính phủ, trái phiếu được Chính phủ bảo lãnh quy định tại điểm d khoản 1 Điều 138 của Luật này.
9. Các khoản cho vay, tiền gửi tại tổ chức tín dụng được kiểm soát đặc biệt được áp dụng hệ số rủi ro 0% khi tính tỷ lệ an toàn vốn và được phân loại vào nhóm nợ đủ tiêu chuẩn.
10. Được hạch toán vào chi phí hoạt động đối với các khoản chi thù lao, lương, thưởng cho người được biệt phái tham gia quản trị, điều hành, kiểm soát tổ chức tín dụng được kiểm soát đặc biệt.
11. Áp dụng biện pháp hỗ trợ khác do Ngân hàng Nhà nước quyết định theo thẩm quyền.",content.csv,Luật Các tổ chức tín dụng số 32/2024/QH15,Luật,Chương X KIỂM SOÁT ĐẶC BIỆT TỔ CHỨC TÍN DỤNG,Mục 2 PHƯƠNG ÁN PHỤC HỒI TỔ CHỨC TÍN DỤNG ĐƯỢC KIỂM SOÁT ĐẶC BIỆT,Điều 174,,01/07/2024,Hết hiệu lực một phần,32/2024/QH15,Quốc hội,18/01/2024,Tín dụng,Ngân hàng,Vương Đình Huệ,Chủ tịch Quốc hội,"[""Admin"", ""HR"", ""Legal_Officer""]"
166170_chunk_267,166170,"Mục 3 PHƯƠNG ÁN SÁP NHẬP, HỢP NHẤT, CHUYỂN NHƯỢNG TOÀN BỘ CỔ PHẦN, PHẦN VỐN GÓP CỦA TỔ CHỨC TÍN DỤNG ĐƯỢC KIỂM SOÁT ĐẶC BIỆT",content.csv,Luật Các tổ chức tín dụng số 32/2024/QH15,Luật,Chương X KIỂM SOÁT ĐẶC BIỆT TỔ CHỨC TÍN DỤNG,"Mục 3 PHƯƠNG ÁN SÁP NHẬP, HỢP NHẤT, CHUYỂN NHƯỢNG TOÀN BỘ CỔ PHẦN, PHẦN VỐN GÓP CỦA TỔ CHỨC TÍN DỤNG ĐƯỢC KIỂM SOÁT ĐẶC BIỆT",,,01/07/2024,Hết hiệu lực một phần,32/2024/QH15,Quốc hội,18/01/2024,Tín dụng,Ngân hàng,Vương Đình Huệ,Chủ tịch Quốc hội,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
166170_chunk_268,166170,"Điều 175. Sáp nhập, hợp nhất, chuyển nhượng toàn bộ cổ phần, phần vốn góp của tổ chức tín dụng được kiểm soát đặc biệt
Việc sáp nhập, hợp nhất, chuyển nhượng toàn bộ cổ phần, phần vốn góp của tổ chức tín dụng được kiểm soát đặc biệt được thực hiện khi đáp ứng đầy đủ các điều kiện sau đây:
1. Có tổ chức tín dụng nhận sáp nhập, hợp nhất hoặc có nhà đầu tư nhận chuyển nhượng toàn bộ cổ phần, phần vốn góp đáp ứng các điều kiện theo quy định của pháp luật;
2. Tổ chức tín dụng sau sáp nhập, hợp nhất bảo đảm giá trị thực của vốn điều lệ tối thiểu bằng mức vốn pháp định và đáp ứng các tỷ lệ bảo đảm an toàn quy định tại Điều 138 của Luật này.",content.csv,Luật Các tổ chức tín dụng số 32/2024/QH15,Luật,Chương X KIỂM SOÁT ĐẶC BIỆT TỔ CHỨC TÍN DỤNG,"Mục 3 PHƯƠNG ÁN SÁP NHẬP, HỢP NHẤT, CHUYỂN NHƯỢNG TOÀN BỘ CỔ PHẦN, PHẦN VỐN GÓP CỦA TỔ CHỨC TÍN DỤNG ĐƯỢC KIỂM SOÁT ĐẶC BIỆT",Điều 175,,01/07/2024,Hết hiệu lực một phần,32/2024/QH15,Quốc hội,18/01/2024,Tín dụng,Ngân hàng,Vương Đình Huệ,Chủ tịch Quốc hội,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
166170_chunk_269,166170,"Điều 176. Xây dựng và phê duyệt phương án sáp nhập, hợp nhất, chuyển nhượng toàn bộ cổ phần, phần vốn góp
1. Trong thời hạn 60 ngày kể từ ngày nhận được văn bản yêu cầu của Ban kiểm soát đặc biệt quy định tại khoản 7 Điều 167 của Luật này, tổ chức tín dụng được kiểm soát đặc biệt hoàn thành việc xây dựng phương án sáp nhập, hợp nhất, chuyển nhượng toàn bộ cổ phần, phần vốn góp gửi Ban kiểm soát đặc biệt.
2. Trình tự, thời hạn phê duyệt phương án sáp nhập, hợp nhất, chuyển nhượng toàn bộ cổ phần, phần vốn góp được thực hiện theo quy định tại các khoản 2, 3 và 5 Điều 169 của Luật này.",content.csv,Luật Các tổ chức tín dụng số 32/2024/QH15,Luật,Chương X KIỂM SOÁT ĐẶC BIỆT TỔ CHỨC TÍN DỤNG,"Mục 3 PHƯƠNG ÁN SÁP NHẬP, HỢP NHẤT, CHUYỂN NHƯỢNG TOÀN BỘ CỔ PHẦN, PHẦN VỐN GÓP CỦA TỔ CHỨC TÍN DỤNG ĐƯỢC KIỂM SOÁT ĐẶC BIỆT",Điều 176,,01/07/2024,Hết hiệu lực một phần,32/2024/QH15,Quốc hội,18/01/2024,Tín dụng,Ngân hàng,Vương Đình Huệ,Chủ tịch Quốc hội,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
166170_chunk_270,166170,"Điều 177. Nội dung phương án sáp nhập, hợp nhất, chuyển nhượng toàn bộ cổ phần, phần vốn góp
1. Phương án sáp nhập, hợp nhất, chuyển nhượng toàn bộ cổ phần, phần vốn góp bao gồm các nội dung chủ yếu sau đây:
a) Tên phương án sáp nhập, hợp nhất, chuyển nhượng toàn bộ cổ phần, phần vốn góp và quy trình thực hiện phương án;
b) Thông tin về tổ chức tín dụng bị sáp nhập, nhận sáp nhập, bị hợp nhất, nhà đầu tư nhận chuyển nhượng toàn bộ cổ phần, phần vốn góp, bao gồm nội dung chứng minh năng lực, điều kiện theo quy định của pháp luật;
c) Phương án cơ cấu tổ chức, quản trị, điều hành, bao gồm cả việc tích hợp, chuyển đổi hệ thống công nghệ thông tin đối với trường hợp sáp nhập, hợp nhất;
d) Phương án hoạt động kinh doanh trong thời gian 03 năm sau sáp nhập, hợp nhất, chuyển nhượng toàn bộ cổ phần, phần vốn góp, bao gồm cả dự kiến các tỷ lệ bảo đảm an toàn quy định tại Điều 138 của Luật này;
đ) Phương án xử lý khoản vay đặc biệt đã vay, bao gồm cả khoản vay đặc biệt quy định tại khoản 3 Điều 162 của Luật này;
e) Phương án khắc phục tình trạng dẫn đến tổ chức tín dụng được đặt vào kiểm soát đặc biệt đối với trường hợp chuyển nhượng toàn bộ cổ phần, phần vốn góp;
g) Biện pháp hỗ trợ quy định tại Điều 171 của Luật này, trừ biện pháp hỗ trợ quy định tại điểm a khoản 1, điểm b và điểm c khoản 2 Điều 171 của Luật này;
h) Lộ trình, thời hạn thực hiện phương án.
2. Tỷ lệ sở hữu cổ phần, phần vốn góp của nhà đầu tư nhận chuyển nhượng toàn bộ cổ phần, phần vốn góp được thực hiện theo tỷ lệ quy định tại phương án chuyển nhượng toàn bộ cổ phần, phần vốn góp đã được phê duyệt và được vượt giới hạn tỷ lệ sở hữu cổ phần, phần vốn góp quy định tại khoản 2 và khoản 3 Điều 63, khoản 1 Điều 77 và khoản 2 Điều 137 của Luật này và phải có lộ trình giảm tỷ lệ sở hữu cổ phần, phần vốn góp để tuân thủ giới hạn.",content.csv,Luật Các tổ chức tín dụng số 32/2024/QH15,Luật,Chương X KIỂM SOÁT ĐẶC BIỆT TỔ CHỨC TÍN DỤNG,"Mục 3 PHƯƠNG ÁN SÁP NHẬP, HỢP NHẤT, CHUYỂN NHƯỢNG TOÀN BỘ CỔ PHẦN, PHẦN VỐN GÓP CỦA TỔ CHỨC TÍN DỤNG ĐƯỢC KIỂM SOÁT ĐẶC BIỆT",Điều 177,,01/07/2024,Hết hiệu lực một phần,32/2024/QH15,Quốc hội,18/01/2024,Tín dụng,Ngân hàng,Vương Đình Huệ,Chủ tịch Quốc hội,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
166170_chunk_271,166170,"Điều 178. Tổ chức thực hiện phương án sáp nhập, hợp nhất, chuyển nhượng toàn bộ cổ phần, phần vốn góp
1. Tổ chức tín dụng được kiểm soát đặc biệt có trách nhiệm triển khai thực hiện phương án sáp nhập, hợp nhất, chuyển nhượng toàn bộ cổ phần, phần vốn góp đã được phê duyệt.
2. Ban kiểm soát đặc biệt kiểm tra, giám sát tổ chức tín dụng được kiểm soát đặc biệt triển khai thực hiện phương án sáp nhập, hợp nhất, chuyển nhượng toàn bộ cổ phần, phần vốn góp đã được phê duyệt.
3. Ngân hàng Nhà nước kiểm tra, giám sát việc triển khai thực hiện phương án sáp nhập, hợp nhất, chuyển nhượng toàn bộ cổ phần, phần vốn góp đã được phê duyệt.
4. Ngân hàng Nhà nước quyết định việc sửa đổi, bổ sung phương án sáp nhập, hợp nhất, chuyển nhượng toàn bộ cổ phần, phần vốn góp, bao gồm cả việc gia hạn thời hạn thực hiện theo đề nghị của Ban kiểm soát đặc biệt.
5. Trình tự, thủ tục thực hiện sáp nhập, hợp nhất, chuyển nhượng toàn bộ cổ phần, phần vốn góp được thực hiện theo quy định của pháp luật.
6. Trường hợp phương án sáp nhập, hợp nhất, chuyển nhượng toàn bộ cổ phần, phần vốn góp của tổ chức tín dụng được kiểm soát đặc biệt không được Ngân hàng Nhà nước phê duyệt hoặc hết thời hạn thực hiện phương án sáp nhập, hợp nhất, chuyển nhượng toàn bộ cổ phần, phần vốn góp mà tổ chức tín dụng được kiểm soát đặc biệt không thực hiện được phương án đó, Ban kiểm soát đặc biệt yêu cầu tổ chức tín dụng đề xuất và xây dựng phương án chuyển giao bắt buộc ngân hàng thương mại hoặc phương án giải thể hoặc phương án phá sản theo quy định của Luật này.",content.csv,Luật Các tổ chức tín dụng số 32/2024/QH15,Luật,Chương X KIỂM SOÁT ĐẶC BIỆT TỔ CHỨC TÍN DỤNG,"Mục 3 PHƯƠNG ÁN SÁP NHẬP, HỢP NHẤT, CHUYỂN NHƯỢNG TOÀN BỘ CỔ PHẦN, PHẦN VỐN GÓP CỦA TỔ CHỨC TÍN DỤNG ĐƯỢC KIỂM SOÁT ĐẶC BIỆT",Điều 178,,01/07/2024,Hết hiệu lực một phần,32/2024/QH15,Quốc hội,18/01/2024,Tín dụng,Ngân hàng,Vương Đình Huệ,Chủ tịch Quốc hội,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
166170_chunk_272,166170,Mục 4 PHƯƠNG ÁN CHUYỂN GIAO BẮT BUỘC NGÂN HÀNG THƯƠNG MẠI ĐƯỢC KIỂM SOÁT ĐẶC BIỆT,content.csv,Luật Các tổ chức tín dụng số 32/2024/QH15,Luật,Chương X KIỂM SOÁT ĐẶC BIỆT TỔ CHỨC TÍN DỤNG,Mục 4 PHƯƠNG ÁN CHUYỂN GIAO BẮT BUỘC NGÂN HÀNG THƯƠNG MẠI ĐƯỢC KIỂM SOÁT ĐẶC BIỆT,,,01/07/2024,Hết hiệu lực một phần,32/2024/QH15,Quốc hội,18/01/2024,Tín dụng,Ngân hàng,Vương Đình Huệ,Chủ tịch Quốc hội,"[""Admin"", ""Risk_Manager"", ""Legal_Officer"", ""Bank_Staff"", ""Staff""]"
